subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
aroonav,3,11,0.0883870125,0.1526098251,0.0642228127,0.1336150169,0.1932220459,0.059607029,0.1335389614,0.2129220963,0.0793831348,0.1234269142,0.1920700073,0.0686430931,0.139621973,0.2493288517,0.1097068787,0.0972700119,0.4324641228,0.3351941109,0.1370260715,0.1417510509,0.0047249794,0.1583898067,0.1147010326,-0.0436887741,0.1879768372,0.2531318665,0.0651550293,0.1283929348,0.2820239067,0.1536309719,0.1319401264
aroonav,3,12,0.088146925,0.1477880478,0.0596411228,0.1335499287,0.1879789829,0.0544290543,0.1575360298,0.2276079655,0.0700719357,0.1332039833,0.2069950104,0.0737910271,0.1379480362,0.239025116,0.1010770798,0.077354908,0.4369318485,0.3595769405,0.127243042,0.0845201015,-0.0427229404,0.1670310497,0.1072900295,-0.0597410202,0.1577467918,0.2338368893,0.0760900974,0.097933054,0.2918291092,0.1938960552,0.13301301
aroonav,3,13,0.1132199764,0.1793417931,0.0661218166,0.1126151085,0.1817522049,0.0691370964,0.1280097961,0.2037498951,0.075740099,0.1232299805,0.2364940643,0.1132640839,0.1285738945,0.2574880123,0.1289141178,0.1185238361,0.499614954,0.3810911179,0.1092779636,0.1679890156,0.0587110519,0.138078928,0.0989818573,-0.0390970707,0.1483311653,0.277616024,0.1292848587,0.1382091045,0.4731221199,0.3349130154,0.1680178642
aroonav,3,14,0.0836949348,0.2191369534,0.1354420185,0.1575610638,0.2713720798,0.1138110161,0.1178770065,0.4520750046,0.334197998,0.1531019211,0.533041954,0.379940033,0.1820480824,0.2329339981,0.0508859158,0.0914411545,0.5712249279,0.4797837734,0.1283130646,0.4110431671,0.2827301025,0.2067139149,0.2275879383,0.0208740234,0.1700279713,0.1758449078,0.0058169365,0.1310482025,0.3545751572,0.2235269547,0.1229948998
aroonav,3,15,0.147767067,0.213490963,0.065723896,0.1024739742,0.1625080109,0.0600340366,0.1483979225,0.2526960373,0.1042981148,0.1131579876,0.2464408875,0.1332828999,0.1235301495,0.2178649902,0.0943348408,0.1085450649,0.4869000912,0.3783550262,0.1210670471,0.1164450645,-0.0046219826,0.1797699928,0.1357369423,-0.0440330505,0.1721029282,0.2383480072,0.066245079,0.0945060253,0.3704249859,0.2759189606,0.1183669567
aroonav,3,16,0.122467041,0.2117469311,0.0892798901,0.1097772121,0.1591892242,0.0494120121,0.1435759068,0.2339208126,0.0903449059,0.1060571671,0.2057931423,0.0997359753,0.1344928741,0.2930150032,0.1585221291,0.1087069511,0.4630520344,0.3543450832,0.1227369308,0.1572809219,0.0345439911,0.1346759796,0.0849158764,-0.0497601032,0.1608951092,0.2270381451,0.0661430359,0.1131429672,0.2578928471,0.1447498798,0.130616188
aroonav,3,17,0.112156868,0.2084300518,0.0962731838,0.0970518589,0.1125459671,0.0154941082,0.1360008717,0.2225089073,0.0865080357,0.1192719936,0.1723780632,0.0531060696,0.1527690887,0.2224838734,0.0697147846,0.0890390873,0.5877840519,0.4987449646,0.1326069832,0.137237072,0.0046300888,0.157900095,0.1137330532,-0.0441670418,0.1688039303,0.2677378654,0.0989339352,0.0841650963,0.2275819778,0.1434168816,0.1225001812
aroonav,3,18,0.0687460899,0.1931221485,0.1243760586,0.1565308571,0.1872229576,0.0306921005,0.1582689285,0.2533109188,0.0950419903,0.1184999943,0.2022070885,0.0837070942,0.1284070015,0.2925219536,0.1641149521,0.1131689548,0.4636161327,0.3504471779,0.1222829819,0.1530628204,0.0307798386,0.1268851757,0.1222710609,-0.0046141148,0.1384849548,0.1932621002,0.0547771454,0.0952179432,0.2524828911,0.1572649479,0.142868042
aroonav,3,19,0.0955789089,0.1255469322,0.0299680233,0.1229698658,0.1771399975,0.0541701317,0.1539568901,0.2440509796,0.0900940895,0.1132099628,0.2062680721,0.0930581093,0.1286649704,0.2131688595,0.0845038891,0.0884490013,0.4325129986,0.3440639973,0.122977972,0.0944290161,-0.0285489559,0.1615989208,0.113394022,-0.0482048988,0.2266731262,0.2127320766,-0.0139410496,0.1273150444,0.2769229412,0.1496078968,0.1430249214
aroonav,3,20,0.142152071,0.2208020687,0.0786499977,0.1035239697,0.1526679993,0.0491440296,0.1596460342,0.2564959526,0.0968499184,0.1237990856,0.1945950985,0.0707960129,0.1388640404,0.1632118225,0.0243477821,0.1098501682,0.4322521687,0.3224020004,0.1312320232,0.1220369339,-0.0091950893,0.155244112,0.1167280674,-0.0385160446,0.1333458424,0.1775939465,0.0442481041,0.1195499897,0.2625939846,0.1430439949,0.1368970871
aroonav,3,21,0.1285438538,0.1931447983,0.0646009445,0.1550061703,0.1491651535,-0.0058410168,0.2020800114,0.2391228676,0.0370428562,0.1246221066,0.2241170406,0.0994949341,0.1493210793,0.2134110928,0.0640900135,0.1091148853,0.4586799145,0.3495650291,0.1263151169,0.1119570732,-0.0143580437,0.1492059231,0.100456953,-0.04874897,0.1727941036,0.2074539661,0.0346598625,0.0972290039,0.2377729416,0.1405439377,0.1378531456
aroonav,3,22,0.1079230309,0.2027161121,0.0947930813,0.1082730293,0.0710780621,-0.0371949673,0.2006409168,0.3116738796,0.1110329628,0.12292099,0.2563939095,0.1334729195,0.1318950653,0.2466611862,0.1147661209,0.1030578613,0.4874219894,0.3843641281,0.1320400238,0.1469528675,0.0149128437,0.1346170902,0.0799181461,-0.0546989441,0.1574709415,0.217592001,0.0601210594,0.1287109852,0.3215968609,0.1928858757,0.1634161472
aroonav,3,23,0.1277270317,0.1777911186,0.0500640869,0.099957943,0.069631815,-0.030326128,0.1612579823,0.5109121799,0.3496541977,0.1369137764,0.5277149677,0.3908011913,0.133109808,0.2125098705,0.0794000626,0.114369154,0.4297339916,0.3153648376,0.1090490818,0.1190760136,0.0100269318,0.1477761269,0.1040129662,-0.0437631607,0.1329910755,0.1631941795,0.030203104,0.0936048031,0.272258997,0.1786541939,0.1284639835
aroonav,3,24,0.1206409931,0.1776931286,0.0570521355,0.1233808994,0.1626629829,0.0392820835,0.1632220745,0.2583038807,0.0950818062,0.1188361645,0.3711140156,0.2522778511,0.1474971771,0.2524781227,0.1049809456,0.0783040524,0.3733189106,0.2950148582,0.122823,0.1327259541,0.0099029541,0.1533191204,0.1284470558,-0.0248720646,0.1282849312,0.1884319782,0.060147047,0.0937740803,0.2966310978,0.2028570175,0.0936160088
aroonav,3,25,0.0929942131,0.2072911263,0.1142969131,0.1142270565,0.1084849834,-0.0057420731,0.1576769352,0.2376229763,0.0799460411,0.113120079,0.2318398952,0.1187198162,0.128316164,0.1876440048,0.0593278408,0.0897510052,0.3891792297,0.2994282246,0.1237339973,0.1394119263,0.0156779289,0.1361808777,0.0686049461,-0.0675759315,0.1662130356,0.2018659115,0.0356528759,0.0893771648,0.2437050343,0.1543278694,0.1366651058
aroonav,4,1,0.1126041412,0.2716989517,0.1590948105,0.1235880852,0.1925690174,0.0689809322,0.2007100582,0.3424100876,0.1417000294,0.1232190132,0.2179970741,0.0947780609,0.143764019,0.2128260136,0.0690619946,0.1168968678,0.4808738232,0.3639769554,0.1177930832,0.152369976,0.0345768929,0.1474211216,0.1355221272,-0.0118989944,0.1153678894,0.1398820877,0.0245141983,0.1260039806,0.294205904,0.1682019234,0.1404619217
aroonav,4,2,0.1032879353,0.2616579533,0.158370018,0.103069067,0.1918799877,0.0888109207,0.1487560272,0.2455708981,0.0968148708,0.1102499962,0.2106001377,0.1003501415,0.1227610111,0.2072429657,0.0844819546,0.0844578743,0.4132180214,0.3287601471,0.122977972,0.1951789856,0.0722010136,0.1433990002,0.1038389206,-0.0395600796,0.1360189915,0.2457890511,0.1097700596,0.100235939,0.3142979145,0.2140619755,0.1178660393
aroonav,4,3,0.0882351398,0.1730649471,0.0848298073,0.1183822155,0.1330871582,0.0147049427,0.1826748848,0.2677619457,0.0850870609,0.1286590099,0.2213189602,0.0926599503,0.1438009739,0.2136459351,0.0698449612,0.0883932114,0.4393491745,0.3509559631,0.1119308472,0.1362588406,0.0243279934,0.1033220291,0.0649490356,-0.0383729935,0.1379210949,0.1926701069,0.054749012,0.1132268906,0.2225289345,0.1093020439,0.1327450275
aroonav,4,4,0.0879359245,0.1987829208,0.1108469963,0.1268060207,0.171530962,0.0447249413,0.1733000278,0.2679481506,0.0946481228,0.1336798668,0.2264318466,0.0927519798,0.1443021297,0.3226611614,0.1783590317,0.0879759789,0.4373390675,0.3493630886,0.1334049702,0.1836209297,0.0502159595,0.1520290375,0.1158819199,-0.0361471176,0.1348719597,0.1405980587,0.005726099,0.1043040752,0.2527880669,0.1484839916,0.1425158978
aroonav,4,5,0.1364068985,0.2172169685,0.08081007,0.1086831093,0.1131589413,0.004475832,0.1772370338,0.2631351948,0.0858981609,0.1175239086,0.2156598568,0.0981359482,0.1134850979,0.2180020809,0.104516983,0.1041829586,0.4336678982,0.3294849396,0.1365530491,0.0924479961,-0.0441050529,0.1734249592,0.1393229961,-0.034101963,0.1366171837,0.1649811268,0.0283639431,0.0930089951,0.2714059353,0.1783969402,0.1338450909
aroonav,4,6,0.0980668068,0.3115508556,0.2134840488,0.1291429996,0.1981379986,0.0689949989,0.1614570618,0.2591099739,0.0976529121,0.1164660454,0.2195551395,0.1030890942,0.1285529137,0.3239679337,0.19541502,0.0917019844,0.4017450809,0.3100430965,0.1170549393,0.1268298626,0.0097749233,0.1640181541,0.1490790844,-0.0149390697,0.1607508659,0.2429749966,0.0822241306,0.1381070614,0.2875730991,0.1494660378,0.1570398808
aroonav,4,7,0.1014220715,0.2281320095,0.126709938,0.1076340675,0.1763942242,0.0687601566,0.1474158764,0.2435469627,0.0961310863,0.1142408848,0.2065508366,0.0923099518,0.1333060265,0.2836501598,0.1503441334,0.0923118591,0.4269750118,0.3346631527,0.1177768707,0.1371848583,0.0194079876,0.1481809616,0.1164870262,-0.0316939354,0.1407930851,0.1870779991,0.046284914,0.1328821182,0.298361063,0.1654789448,0.180316925
aroonav,4,8,0.0939109325,0.2025818825,0.1086709499,0.0969941616,0.1183991432,0.0214049816,0.1732327938,0.2476429939,0.0744102001,0.1131088734,0.2117528915,0.0986440182,0.1367080212,0.317276001,0.1805679798,0.1183929443,0.4633071423,0.3449141979,0.1372668743,0.1819748878,0.0447080135,0.1571640968,0.1782538891,0.0210897923,0.1528961658,0.1486871243,-0.0042090416,0.1128759384,0.3012919426,0.1884160042,0.1088299751
aroonav,4,9,0.0718839169,0.1076328754,0.0357489586,0.1330411434,0.1985211372,0.0654799938,0.1856629848,0.2468369007,0.0611739159,0.1484620571,0.2360780239,0.0876159668,0.1430799961,0.2775309086,0.1344509125,0.118445158,0.4180810452,0.2996358871,0.1475930214,0.1426930428,-0.0048999786,0.1742510796,0.1050860882,-0.0691649914,0.2023239136,0.1775147915,-0.0248091221,0.1260530949,0.271957159,0.1459040642,0.1434788704
aroonav,4,10,0.0981822014,0.3115100861,0.2133278847,0.0993320942,0.1779210567,0.0785889626,0.1581618786,0.2630009651,0.1048390865,0.1078960896,0.2302350998,0.1223390102,0.1236109734,0.2133369446,0.0897259712,0.0885388851,0.4177730083,0.3292341232,0.1240170002,0.1334178448,0.0094008446,0.1925392151,0.1293261051,-0.06321311,0.1677310467,0.2777109146,0.1099798679,0.1270701885,0.3304920197,0.2034218311,0.1331720352
aroonav,4,11,0.1126480103,0.2912740707,0.1786260605,0.0939478874,0.1983869076,0.1044390202,0.1624581814,0.357530117,0.1950719357,0.1482229233,0.324272871,0.1760499477,0.1133081913,0.1880700588,0.0747618675,0.1156129837,0.4180250168,0.3024120331,0.1233780384,0.3167910576,0.1934130192,0.1925108433,0.1438188553,-0.048691988,0.1475260258,0.1875391006,0.0400130749,0.0990610123,1.0616719723,0.96261096,0.1217579842
aroonav,4,12,0.1181271076,0.2668271065,0.1486999989,0.1383020878,0.2073590755,0.0690569878,0.1579239368,0.2359390259,0.078015089,0.1509559155,0.2885808945,0.137624979,0.1682829857,0.2230329514,0.0547499657,0.1134309769,0.4533040524,0.3398730755,0.1470808983,0.1763579845,0.0292770863,0.1930711269,0.1391811371,-0.0538899899,0.1833879948,0.1782138348,-0.00517416,0.1388299465,0.2810180187,0.1421880722,0.1336550713
aroonav,4,13,0.1119849682,0.2713041306,0.1593191624,0.1146628857,0.1986889839,0.0840260983,0.1630458832,0.2488219738,0.0857760906,0.1213700771,0.2402470112,0.1188769341,0.1586890221,0.1984109879,0.0397219658,0.1021499634,0.451816082,0.3496661186,0.1392610073,0.1338868141,-0.0053741932,0.1913690567,0.1372601986,-0.0541088581,0.1779818535,0.1741888523,-0.0037930012,0.1390500069,0.2826550007,0.1436049938,0.1519629955
aroonav,4,14,0.101544857,0.2370920181,0.1355471611,0.1177308559,0.1971998215,0.0794689655,0.1682431698,0.2529830933,0.0847399235,0.1187090874,0.2418000698,0.1230909824,0.1276819706,0.308398962,0.1807169914,0.1114530563,0.3959908485,0.2845377922,0.1378960609,0.1241409779,-0.0137550831,0.1875841618,0.172960043,-0.0146241188,0.1520981789,0.1415770054,-0.0105211735,0.1128590107,0.3023021221,0.1894431114,0.1305038929
aroonav,4,15,0.1075270176,0.2559070587,0.1483800411,0.1152830124,0.1942260265,0.0789430141,0.1425249577,0.2632038593,0.1206789017,0.127874136,0.4260430336,0.2981688976,0.1132650375,0.132527113,0.0192620754,0.1091070175,0.4578750134,0.3487679958,0.1116518974,0.1534337997,0.0417819023,0.1662890911,0.0976810455,-0.0686080456,0.1677320004,0.1926031113,0.0248711109,0.128980875,0.2971339226,0.1681530476,0.1436839104
aroonav,4,16,0.0931119919,0.1977250576,0.1046130657,0.0617589951,0.192481041,0.1307220459,0.1586520672,0.2870590687,0.1284070015,0.1052889824,0.2366390228,0.1313500404,0.1241049767,0.1586167812,0.0345118046,0.0892422199,0.4093501568,0.3201079369,0.1175179482,0.1411628723,0.0236449242,0.1540751457,0.0900211334,-0.0640540123,0.168596983,0.1640179157,-0.0045790672,0.118407011,0.2816829681,0.1632759571,0.1212329865
aroonav,4,17,0.1061241627,0.1803410053,0.0742168427,0.113530159,0.1430251598,0.0294950008,0.1587469578,0.2291119099,0.0703649521,0.1173329353,0.2329981327,0.1156651974,0.1399798393,0.1706829071,0.0307030678,0.1043539047,0.4099190235,0.3055651188,0.1263079643,0.1181778908,-0.0081300735,0.1718490124,0.1074299812,-0.0644190311,0.1735920906,0.1884410381,0.0148489475,0.1027050018,0.2577011585,0.1549961567,0.1378278732
aroonav,4,18,0.107614994,0.159539938,0.0519249439,0.1013219357,0.1353490353,0.0340270996,0.1481339931,0.2235379219,0.0754039288,0.1139609814,0.2022061348,0.0882451534,0.1126890183,0.1530909538,0.0404019356,0.0942780972,0.3754611015,0.2811830044,0.1297419071,0.1109368801,-0.018805027,0.1630980968,0.1047339439,-0.0583641529,0.1669061184,0.1583991051,-0.0085070133,0.1132090092,0.2476680279,0.1344590187,0.1277198792
aroonav,4,19,0.0972719193,0.2000730038,0.1028010845,0.0975430012,0.1715550423,0.0740120411,0.1591310501,0.2375319004,0.0784008503,0.1090121269,0.2234120369,0.11439991,0.1227660179,0.1668310165,0.0440649986,0.0942831039,0.3784630299,0.2841799259,0.1322169304,0.1132040024,-0.019012928,0.1481049061,0.0876379013,-0.0604670048,0.1490831375,0.1996929646,0.050609827,0.0930411816,0.2288811207,0.1358399391,0.1370148659
aroonav,4,20,0.0788249969,0.1803679466,0.1015429497,0.1121439934,0.1764390469,0.0642950535,0.1438570023,0.1987121105,0.0548551083,0.1138408184,0.2118868828,0.0980460644,0.0935790539,0.1930758953,0.0994968414,0.0984561443,0.8760511875,0.7775950432,0.1011500359,0.115913868,0.0147638321,0.1629781723,0.0991611481,-0.0638170242,0.1630089283,0.2036678791,0.0406589508,0.1228759289,0.2770929337,0.1542170048,0.1083781719
aroonav,4,21,0.1033520699,0.3917300701,0.2883780003,0.1193158627,0.1832120419,0.0638961792,0.1650538445,0.2508809567,0.0858271122,0.1204030514,0.2274808884,0.107077837,0.1337580681,0.2233381271,0.0895800591,0.1183850765,0.4070038795,0.288618803,0.1246721745,0.1196920872,-0.0049800873,0.1861920357,0.1436369419,-0.0425550938,0.1477630138,0.21251297,0.0647499561,0.1139490604,0.4515571594,0.337608099,0.1366348267
aroonav,4,22,0.0874118805,0.1740739346,0.0866620541,0.1136341095,0.1540119648,0.0403778553,0.1716370583,0.252300024,0.0806629658,0.1232340336,0.2514200211,0.1281859875,0.14311409,0.2726659775,0.1295518875,0.1131711006,0.3582341671,0.2450630665,0.1586837769,0.1927349567,0.0340511799,0.1377389431,0.0843389034,-0.0534000397,0.1577169895,0.1743440628,0.0166270733,0.1220939159,0.246407032,0.1243131161,0.1729669571
aroonav,4,23,0.1285049915,0.2126209736,0.0841159821,0.0933260918,0.1471669674,0.0538408756,0.1439242363,0.2438521385,0.0999279022,0.1378560066,0.2371280193,0.0992720127,0.1319818497,0.2175860405,0.0856041908,0.1028590202,0.3929748535,0.2901158333,0.1321749687,0.1075520515,-0.0246229172,0.1634690762,0.0900371075,-0.0734319687,0.1630249023,0.2285039425,0.0654790401,0.1231548786,0.2672550678,0.1441001892,0.1923499107
aroonav,4,24,0.1034271717,0.4768381119,0.3734109402,0.2020318508,0.3209860325,0.1189541817,0.1772048473,0.2297039032,0.0524990559,0.1212859154,0.2100291252,0.0887432098,0.1278939247,0.16857481,0.0406808853,0.0938470364,0.4146649837,0.3208179474,0.1218531132,0.0966980457,-0.0251550674,0.17710495,0.1293251514,-0.0477797985,0.1427760124,0.1998097897,0.0570337772,0.0965511799,0.2702250481,0.1736738682,0.1297271252
aroonav,4,25,0.1297359467,0.2572278976,0.127491951,0.1228749752,0.1949050426,0.0720300674,0.1499991417,0.2206680775,0.0706689358,0.1183218956,0.2265598774,0.1082379818,0.1227161884,0.2774569988,0.1547408104,0.0932970047,0.4480609894,0.3547639847,0.1433191299,0.0931081772,-0.0502109528,0.1578569412,0.1776459217,0.0197889805,0.1433548927,0.1748390198,0.031484127,0.1381309032,0.3608419895,0.2227110863,0.1632239819
aroonav,5,1,0.1360809803,0.211575985,0.0754950047,0.098085165,0.2171440125,0.1190588474,0.1379711628,0.2244670391,0.0864958763,0.1029889584,0.1814410686,0.0784521103,0.1279249191,0.1536309719,0.0257060528,0.0937290192,0.4324500561,0.3387210369,0.1221158504,0.0902040005,-0.03191185,0.1667079926,0.1220910549,-0.0446169376,0.153305769,0.1747119427,0.0214061737,0.104626894,0.2707169056,0.1660900116,0.1437830925
aroonav,5,2,0.1024010181,0.1634938717,0.0610928535,0.0856890678,0.1351082325,0.0494191647,0.1411378384,0.4451828003,0.3040449619,0.1123170853,0.3592340946,0.2469170094,0.0931670666,0.1873729229,0.0942058563,0.0950479507,0.4187021255,0.3236541748,0.1276290417,0.1226170063,-0.0050120354,0.1385509968,0.0788838863,-0.0596671104,0.1402480602,0.2140221596,0.0737740994,0.0936698914,0.2582468987,0.1645770073,0.1275398731
aroonav,5,3,0.102604866,0.1932089329,0.0906040668,0.1177220345,0.2965791225,0.1788570881,0.1576828957,0.2477519512,0.0900690556,0.1289560795,0.4706120491,0.3416559696,0.0826268196,0.2266099453,0.1439831257,0.0987589359,0.4180660248,0.3193070889,0.1368160248,0.1225910187,-0.0142250061,0.1478319168,0.0798070431,-0.0680248737,0.1531968117,0.1834659576,0.030269146,0.1280679703,0.3161098957,0.1880419254,0.1273100376
aroonav,5,4,0.1082019806,0.2286808491,0.1204788685,0.0886480808,0.1963860989,0.107738018,0.1437940598,0.2752828598,0.1314888,0.091835022,0.2006452084,0.1088101864,0.1272017956,0.1182768345,-0.0089249611,0.0985209942,0.4073679447,0.3088469505,0.1390011311,0.0844500065,-0.0545511246,0.167361021,0.1135079861,-0.053853035,0.1533071995,0.1831450462,0.0298378468,0.1039040089,0.2291071415,0.1252031326,0.111522913
aroonav,5,5,0.1026380062,0.1534411907,0.0508031845,0.1083478928,0.1225159168,0.0141680241,0.1577780247,0.2141139507,0.0563359261,0.1132440567,0.2059230804,0.0926790237,0.1301729679,0.1491508484,0.0189778805,0.1081860065,0.496874094,0.3886880875,0.1535921097,0.1481559277,-0.005436182,0.1525731087,0.1052951813,-0.0472779274,0.1460418701,0.2062909603,0.0602490902,0.1329810619,0.2759058475,0.1429247856,0.1494700909
aroonav,5,6,0.1201198101,0.6073877811,0.487267971,0.1067941189,0.1227622032,0.0159680843,0.1618440151,0.2176949978,0.0558509827,0.1045248508,0.1678819656,0.0633571148,0.1418828964,0.2269968987,0.0851140022,0.1141459942,0.4980459213,0.3838999271,0.1391961575,0.1338970661,-0.0052990913,0.1311089993,0.0862641335,-0.0448448658,0.1440629959,0.2198369503,0.0757739544,0.088201046,0.2272799015,0.1390788555,0.1336979866
aroonav,5,7,0.1036868095,0.1727309227,0.0690441132,0.1039950848,0.1399309635,0.0359358788,0.1532409191,0.1964330673,0.0431921482,0.1183729172,0.2113909721,0.093018055,0.1239070892,0.1289589405,0.0050518513,0.0909421444,0.4599440098,0.3690018654,0.1145319939,0.1096060276,-0.0049259663,0.1720499992,0.101911068,-0.0701389313,0.1579289436,0.1674740314,0.0095450878,0.1188700199,0.2538850307,0.1350150108,0.1282467842
aroonav,5,8,0.101651907,0.3714060783,0.2697541714,0.0906338692,0.1635398865,0.0729060173,0.1476581097,0.2335300446,0.0858719349,0.103292942,0.2018330097,0.0985400677,0.1272668839,0.2121360302,0.0848691463,0.0986819267,0.4478180408,0.3491361141,0.1372067928,0.1482439041,0.0110371113,0.147536993,0.0891160965,-0.0584208965,0.1623659134,0.1969628334,0.03459692,0.114109993,0.2776451111,0.1635351181,0.1431238651
aroonav,5,9,0.1178240776,0.2131590843,0.0953350067,0.1459181309,0.1606681347,0.0147500038,0.1447989941,0.218048811,0.0732498169,0.1054940224,0.1990430355,0.0935490131,0.1271519661,0.15396595,0.0268139839,0.0787091255,0.5010411739,0.4223320484,0.1031808853,0.2122938633,0.109112978,0.1332230568,0.0995070934,-0.0337159634,0.1331028938,0.2080490589,0.0749461651,0.1079919338,0.2921597958,0.1841678619,0.1211571693
